FLT_NUM,DD,B,C,D,E,G,H,I,J,K,L,M,N,O,P,Q,R,T,U,V,X,Y,Z,CT,YT,TT,SORG,SDST,DemCluster,HLDate,HCBuy
1173,2018-01-06,0.0,0.0,0.0,20.0,0.0,8.0,0.0,0.0,1.0,19.0,0.0,32.0,0.0,0.0,21.0,0.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,142.0,142.0,ASF,SVO,2,66,1
1125,2018-01-06,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,52.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,1.0,0.0,20.0,132.0,152.0,AER,SVO,1,88,1
1140,2018-01-06,0.0,0.0,8.0,10.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,120.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,24.0,141.0,165.0,SVO,AER,2,10,0
1129,2018-01-06,1.0,0.0,2.0,4.0,0.0,19.0,4.0,0.0,8.0,26.0,0.0,5.0,5.0,0.0,53.0,0.0,4.0,1.0,0.0,6.0,1.0,2.0,13.0,128.0,141.0,AER,SVO,1,58,1
1126,2018-01-06,0.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,71.0,2.0,0.0,12.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,2.0,131.0,133.0,SVO,AER,1,37,1
1124,2018-01-06,0.0,0.0,7.0,35.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,55.0,1.0,0.0,3.0,0.0,23.0,0.0,0.0,8.0,1.0,0.0,8.0,134.0,142.0,SVO,AER,1,60,1
1141,2018-01-06,0.0,0.0,5.0,0.0,0.0,37.0,0.0,16.0,10.0,66.0,0.0,2.0,7.0,0.0,16.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,28.0,141.0,169.0,AER,SVO,2,49,1
1128,2018-01-06,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,3.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,119.0,122.0,SVO,AER,1,4,0
1174,2018-01-06,0.0,0.0,0.0,16.0,0.0,15.0,1.0,0.0,7.0,3.0,0.0,33.0,4.0,0.0,16.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,5.0,116.0,121.0,SVO,ASF,0,99,1
1138,2018-01-06,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,0.0,2.0,122.0,124.0,SVO,AER,1,54,1
1120,2018-01-06,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,68.0,68.0,SVO,AER,1,59,1
1122,2018-01-06,0.0,0.0,3.0,22.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,83.0,6.0,0.0,4.0,3.0,22.0,0.0,0.0,13.0,0.0,0.0,9.0,160.0,169.0,SVO,AER,2,59,1
1121,2018-01-06,0.0,0.0,0.0,9.0,0.0,22.0,0.0,8.0,6.0,2.0,0.0,8.0,4.0,0.0,2.0,0.0,3.0,6.0,0.0,5.0,0.0,0.0,12.0,63.0,75.0,AER,SVO,1,187,1
1134,2018-01-06,0.0,1.0,7.0,31.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,45.0,7.0,0.0,9.0,7.0,18.0,0.0,0.0,11.0,0.0,1.0,18.0,128.0,146.0,SVO,AER,1,41,1
1131,2018-01-06,0.0,0.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,50.0,0.0,4.0,8.0,0.0,50.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,11.0,125.0,136.0,AER,SVO,1,44,1
1642,2018-01-06,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,27.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,72.0,72.0,SVO,ASF,0,78,1
1135,2018-01-06,0.0,0.0,7.0,0.0,0.0,28.0,2.0,4.0,13.0,46.0,8.0,1.0,5.0,0.0,1.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,18.0,126.0,144.0,AER,SVO,1,93,1
1643,2018-01-06,0.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,2.0,17.0,0.0,9.0,3.0,0.0,13.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,3.0,70.0,73.0,ASF,SVO,0,85,1
1123,2018-01-06,2.0,5.0,1.0,4.0,0.0,36.0,0.0,8.0,5.0,60.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,21.0,0.0,11.0,0.0,0.0,16.0,154.0,170.0,AER,SVO,2,75,1
1175,2018-01-06,0.0,0.0,0.0,21.0,0.0,8.0,1.0,0.0,0.0,43.0,0.0,17.0,4.0,0.0,12.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,5.0,120.0,125.0,ASF,SVO,1,69,1
1172,2018-01-07,3.0,0.0,0.0,38.0,0.0,9.0,0.0,0.0,2.0,16.0,0.0,26.0,0.0,0.0,16.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0,128.0,128.0,SVO,ASF,1,43,1
1175,2018-01-07,0.0,0.0,0.0,12.0,0.0,10.0,2.0,0.0,4.0,43.0,0.0,8.0,0.0,0.0,28.0,0.0,15.0,1.0,0.0,5.0,0.0,0.0,2.0,126.0,128.0,ASF,SVO,1,62,1
1123,2018-01-07,0.0,0.0,0.0,0.0,0.0,26.0,0.0,16.0,11.0,62.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,16.0,153.0,169.0,AER,SVO,2,87,1
1122,2018-01-07,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,108.0,112.0,SVO,AER,0,24,0
1642,2018-01-07,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,27.0,2.0,0.0,8.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,70.0,72.0,SVO,ASF,0,26,1
1120,2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,SVO,AER,0,9,0
1131,2018-01-07,0.0,0.0,0.0,7.0,0.0,18.0,0.0,5.0,3.0,71.0,0.0,2.0,8.0,0.0,7.0,0.0,15.0,4.0,0.0,10.0,0.0,0.0,13.0,137.0,150.0,AER,SVO,1,34,1
1125,2018-01-07,5.0,3.0,0.0,0.0,0.0,25.0,0.0,11.0,24.0,58.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,3.0,0.0,14.0,157.0,171.0,AER,SVO,2,90,1
1126,2018-01-07,0.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,101.0,103.0,SVO,AER,1,30,1
1173,2018-01-07,0.0,0.0,0.0,17.0,0.0,1.0,0.0,13.0,1.0,35.0,0.0,11.0,0.0,0.0,19.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,13.0,120.0,133.0,ASF,SVO,1,44,1
1135,2018-01-07,9.0,0.0,0.0,0.0,0.0,43.0,0.0,13.0,11.0,42.0,19.0,8.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,14.0,158.0,172.0,AER,SVO,1,87,1
1138,2018-01-07,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,SVO,AER,0,33,1
1140,2018-01-07,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,72.0,72.0,SVO,AER,0,26,0
1121,2018-01-07,3.0,0.0,0.0,4.0,0.0,6.0,0.0,9.0,11.0,1.0,7.0,14.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,11.0,67.0,78.0,AER,SVO,1,188,1
1174,2018-01-07,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,17.0,0.0,29.0,0.0,0.0,31.0,0.0,26.0,1.0,0.0,5.0,0.0,0.0,0.0,130.0,130.0,SVO,ASF,1,37,1
1129,2018-01-07,0.0,0.0,4.0,0.0,0.0,32.0,2.0,1.0,5.0,61.0,0.0,12.0,8.0,0.0,11.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,15.0,136.0,151.0,AER,SVO,1,44,1
1130,2018-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,15.0,SVO,AER,0,26,0
1134,2018-01-07,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,84.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,142.0,148.0,SVO,AER,1,46,1
1127,2018-01-07,8.0,0.0,0.0,1.0,0.0,22.0,6.0,12.0,12.0,34.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,18.0,117.0,135.0,AER,SVO,2,88,1
1139,2018-01-07,2.0,0.0,0.0,0.0,0.0,23.0,0.0,11.0,14.0,52.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,13.0,122.0,135.0,AER,SVO,1,87,1
1128,2018-01-07,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,63.0,63.0,SVO,AER,0,15,0
1124,2018-01-07,0.0,0.0,2.0,13.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,90.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,124.0,129.0,SVO,AER,1,34,1
1141,2018-01-07,0.0,1.0,0.0,0.0,0.0,35.0,0.0,3.0,18.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,4.0,137.0,141.0,AER,SVO,2,67,1
1643,2018-01-07,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,6.0,20.0,0.0,7.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,68.0,ASF,SVO,0,86,1
1131,2018-01-08,2.0,0.0,5.0,0.0,0.0,35.0,0.0,2.0,9.0,59.0,0.0,1.0,3.0,0.0,11.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,10.0,128.0,138.0,AER,SVO,1,33,1
1126,2018-01-08,0.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,10.0,117.0,127.0,SVO,AER,1,29,1
1129,2018-01-08,0.0,0.0,5.0,0.0,0.0,37.0,3.0,1.0,15.0,69.0,0.0,2.0,7.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,16.0,134.0,150.0,AER,SVO,1,40,1
1172,2018-01-08,0.0,0.0,0.0,19.0,0.0,2.0,0.0,1.0,2.0,8.0,1.0,64.0,1.0,0.0,18.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,2.0,133.0,135.0,SVO,ASF,1,12,0
1122,2018-01-08,0.0,0.0,3.0,34.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,61.0,4.0,0.0,15.0,6.0,25.0,0.0,0.0,10.0,0.0,0.0,8.0,156.0,164.0,SVO,AER,2,68,1
1140,2018-01-08,0.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,124.0,127.0,SVO,AER,1,14,0
1127,2018-01-08,2.0,0.0,9.0,0.0,0.0,18.0,0.0,10.0,19.0,45.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,19.0,127.0,146.0,AER,SVO,2,62,1
1128,2018-01-08,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,71.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,81.0,85.0,SVO,AER,0,19,0
1134,2018-01-08,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,67.0,5.0,0.0,5.0,0.0,35.0,3.0,0.0,10.0,0.0,0.0,10.0,154.0,164.0,SVO,AER,1,68,1
1141,2018-01-08,5.0,1.0,4.0,0.0,0.0,51.0,3.0,3.0,30.0,56.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,3.0,0.0,12.0,165.0,177.0,AER,SVO,2,50,1
1135,2018-01-08,12.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,16.0,52.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,7.0,0.0,15.0,160.0,175.0,AER,SVO,1,91,1
1642,2018-01-08,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,4.0,42.0,1.0,0.0,8.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,75.0,77.0,SVO,ASF,0,11,0
1121,2018-01-08,9.0,0.0,0.0,4.0,0.0,10.0,0.0,8.0,7.0,0.0,12.0,13.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,8.0,72.0,80.0,AER,SVO,1,91,1
1174,2018-01-08,0.0,0.0,0.0,21.0,0.0,4.0,0.0,0.0,1.0,18.0,0.0,40.0,4.0,0.0,21.0,0.0,13.0,1.0,0.0,3.0,1.0,0.0,4.0,123.0,127.0,SVO,ASF,1,29,1
1123,2018-01-08,17.0,0.0,0.0,0.0,0.0,34.0,0.0,16.0,11.0,55.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,13.0,0.0,16.0,157.0,173.0,AER,SVO,2,89,1
1125,2018-01-08,13.0,0.0,0.0,0.0,0.0,27.0,0.0,15.0,19.0,62.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,10.0,0.0,15.0,159.0,174.0,AER,SVO,2,80,1
1124,2018-01-08,0.0,0.0,4.0,34.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,63.0,4.0,0.0,10.0,4.0,22.0,0.0,0.0,5.0,2.0,0.0,8.0,145.0,153.0,SVO,AER,1,54,1
1643,2018-01-08,0.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,4.0,24.0,0.0,0.0,2.0,0.0,9.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,5.0,67.0,72.0,ASF,SVO,0,46,1
1173,2018-01-08,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0.0,1.0,35.0,0.0,12.0,0.0,0.0,27.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,139.0,139.0,ASF,SVO,1,62,1
1175,2018-01-08,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,60.0,0.0,4.0,1.0,0.0,25.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,120.0,121.0,ASF,SVO,1,25,1
1130,2018-01-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,30.0,SVO,AER,0,25,0
1139,2018-01-08,4.0,0.0,0.0,0.0,0.0,30.0,0.0,16.0,13.0,56.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,6.0,1.0,0.0,16.0,154.0,170.0,AER,SVO,2,75,1
1120,2018-01-08,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,41.0,42.0,SVO,AER,0,47,1
1138,2018-01-08,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,137.0,139.0,SVO,AER,2,34,1
1643,2018-01-09,1.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,23.0,1.0,0.0,6.0,0.0,13.0,3.0,0.0,5.0,1.0,0.0,3.0,75.0,78.0,ASF,SVO,0,93,1
1122,2018-01-09,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,87.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,5.0,137.0,142.0,SVO,AER,1,44,1
1642,2018-01-09,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,37.0,0.0,0.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,71.0,71.0,SVO,ASF,0,59,1
1173,2018-01-09,1.0,0.0,0.0,21.0,0.0,6.0,0.0,0.0,2.0,19.0,0.0,52.0,1.0,0.0,12.0,0.0,16.0,3.0,0.0,5.0,0.0,0.0,1.0,137.0,138.0,ASF,SVO,1,101,1
1123,2018-01-09,0.0,5.0,2.0,0.0,0.0,21.0,0.0,4.0,13.0,54.0,2.0,0.0,2.0,0.0,42.0,0.0,4.0,13.0,0.0,7.0,3.0,0.0,13.0,159.0,172.0,AER,SVO,2,52,1
1140,2018-01-09,0.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,80.0,84.0,SVO,AER,0,30,1
1130,2018-01-09,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,51.0,SVO,AER,0,32,1
1127,2018-01-09,1.0,4.0,6.0,9.0,0.0,14.0,0.0,3.0,7.0,46.0,1.0,0.0,2.0,0.0,39.0,0.0,13.0,1.0,0.0,6.0,0.0,0.0,15.0,137.0,152.0,AER,SVO,2,23,0
1128,2018-01-09,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,48.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,63.0,SVO,AER,0,21,0
1124,2018-01-09,0.0,0.0,4.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,5.0,0.0,0.0,4.0,142.0,146.0,SVO,AER,1,39,1
1134,2018-01-09,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,70.0,4.0,0.0,6.0,3.0,13.0,1.0,0.0,6.0,0.0,0.0,8.0,117.0,125.0,SVO,AER,1,50,1
1141,2018-01-09,0.0,1.0,5.0,14.0,0.0,14.0,0.0,2.0,0.0,39.0,1.0,0.0,4.0,0.0,27.0,0.0,11.0,1.0,0.0,8.0,0.0,0.0,12.0,115.0,127.0,AER,SVO,1,29,1
1121,2018-01-09,0.0,0.0,7.0,0.0,0.0,13.0,0.0,3.0,11.0,24.0,2.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,10.0,72.0,82.0,AER,SVO,1,45,1
1138,2018-01-09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,78.0,80.0,SVO,AER,0,51,1
1172,2018-01-09,0.0,2.0,0.0,47.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,44.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,2.0,131.0,133.0,SVO,ASF,1,59,1
1120,2018-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,20.0,SVO,AER,0,78,1
1174,2018-01-09,0.0,0.0,0.0,27.0,0.0,6.0,0.0,0.0,3.0,6.0,1.0,50.0,4.0,0.0,12.0,0.0,19.0,5.0,0.0,3.0,0.0,0.0,4.0,132.0,136.0,SVO,ASF,1,77,1
1131,2018-01-09,0.0,2.0,0.0,17.0,0.0,10.0,1.0,1.0,3.0,35.0,0.0,10.0,8.0,0.0,17.0,0.0,26.0,1.0,0.0,14.0,2.0,0.0,12.0,135.0,147.0,AER,SVO,1,26,0
1125,2018-01-09,0.0,7.0,0.0,20.0,0.0,22.0,0.0,7.0,7.0,40.0,8.0,11.0,1.0,0.0,35.0,0.0,2.0,6.0,0.0,11.0,2.0,0.0,15.0,164.0,179.0,AER,SVO,2,35,1
1126,2018-01-09,0.0,0.0,3.0,22.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,6.0,110.0,116.0,SVO,AER,1,28,1
1135,2018-01-09,0.0,6.0,0.0,2.0,0.0,18.0,1.0,6.0,17.0,66.0,3.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,130.0,143.0,AER,SVO,1,44,1
1129,2018-01-09,0.0,0.0,6.0,14.0,0.0,3.0,0.0,1.0,4.0,13.0,1.0,37.0,8.0,0.0,32.0,0.0,22.0,1.0,0.0,13.0,0.0,1.0,16.0,140.0,156.0,AER,SVO,1,26,0
1139,2018-01-09,0.0,5.0,8.0,0.0,0.0,18.0,0.0,1.0,12.0,53.0,2.0,6.0,4.0,0.0,19.0,0.0,14.0,2.0,0.0,8.0,0.0,0.0,18.0,134.0,152.0,AER,SVO,2,35,1
1175,2018-01-09,0.0,0.0,0.0,22.0,0.0,6.0,1.0,0.0,6.0,6.0,0.0,48.0,2.0,0.0,15.0,0.0,19.0,7.0,0.0,5.0,0.0,0.0,3.0,134.0,137.0,ASF,SVO,1,70,1
1127,2018-01-10,0.0,0.0,0.0,4.0,0.0,11.0,0.0,10.0,1.0,20.0,0.0,35.0,8.0,0.0,33.0,0.0,19.0,0.0,0.0,8.0,3.0,0.0,18.0,134.0,152.0,AER,SVO,2,62,1
1128,2018-01-10,0.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,58.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,64.0,72.0,SVO,AER,0,23,0
1124,2018-01-10,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,100.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,120.0,124.0,SVO,AER,0,26,0
1139,2018-01-10,0.0,0.0,10.0,9.0,0.0,7.0,0.0,2.0,2.0,9.0,2.0,30.0,5.0,0.0,38.0,0.0,25.0,6.0,0.0,10.0,0.0,0.0,17.0,138.0,155.0,AER,SVO,2,64,1
1131,2018-01-10,0.0,0.0,4.0,29.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,22.0,4.0,0.0,37.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,9.0,137.0,146.0,AER,SVO,1,58,1
1141,2018-01-10,0.0,0.0,2.0,20.0,0.0,15.0,0.0,6.0,0.0,10.0,0.0,36.0,6.0,0.0,12.0,9.0,13.0,0.0,0.0,4.0,0.0,0.0,14.0,119.0,133.0,AER,SVO,1,95,1
1138,2018-01-10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,82.0,82.0,SVO,AER,0,32,1
1174,2018-01-10,0.0,0.0,0.0,19.0,0.0,9.0,5.0,0.0,1.0,12.0,0.0,55.0,0.0,0.0,10.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,5.0,131.0,136.0,SVO,ASF,1,52,1
1134,2018-01-10,0.0,0.0,3.0,5.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,95.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,109.0,118.0,SVO,AER,0,23,0
1121,2018-01-10,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,13.0,0.0,15.0,2.0,0.0,22.0,0.0,7.0,0.0,0.0,7.0,2.0,0.0,6.0,74.0,80.0,AER,SVO,1,76,1
1643,2018-01-10,0.0,0.0,0.0,11.0,0.0,3.0,6.0,0.0,5.0,3.0,0.0,27.0,0.0,0.0,5.0,0.0,10.0,4.0,0.0,4.0,0.0,0.0,6.0,72.0,78.0,ASF,SVO,0,72,1
1122,2018-01-10,0.0,0.0,1.0,26.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,128.0,130.0,SVO,AER,1,24,0
1172,2018-01-10,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,51.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,110.0,SVO,ASF,0,56,1
1130,2018-01-10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,49.0,52.0,SVO,AER,0,12,0
1120,2018-01-10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,SVO,AER,0,7,0
1642,2018-01-10,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,1.0,0.0,7.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,1.0,60.0,61.0,SVO,ASF,0,49,1
1126,2018-01-10,0.0,0.0,2.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,60.0,2.0,0.0,1.0,4.0,18.0,0.0,0.0,2.0,2.0,0.0,5.0,100.0,105.0,SVO,AER,1,20,0
1173,2018-01-10,0.0,0.0,0.0,23.0,0.0,9.0,0.0,0.0,4.0,10.0,0.0,57.0,0.0,0.0,15.0,0.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,140.0,140.0,ASF,SVO,2,58,1
1140,2018-01-10,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,57.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,73.0,76.0,SVO,AER,0,2,0
1175,2018-01-10,0.0,0.0,0.0,27.0,0.0,7.0,0.0,2.0,5.0,9.0,0.0,46.0,1.0,0.0,16.0,2.0,17.0,0.0,0.0,7.0,1.0,0.0,3.0,137.0,140.0,ASF,SVO,2,47,1
